.	50Words	Adiac	ARSim	Beef	CBF	Chlorine	CinECG	Coffee	Cricket_X	Cricket_Y	Cricket_Z	DiatomSize	ECG200	ECGFiveDays	FaceAll	FaceFour	FacesUCR	Fish	Gun_Point	Haptics	InlineSkate	ItalyPower	Lighting2	Lighting7	MALLAT	MedicalImages	MoteStrain	NonInv_ECG1	NonInv_ECG2	OliveOil	OSULeaf	SonyAIBO1	SonyAIBO2	StarLight	SwedishLeaf	Symbols	Synthetic	Trace	Two_Patterns	TwoLeadECG	uWGestureX	uWGestureY	uWGestureZ	Wafer	WordsSynonyms	Yoga
1	0	0	9	0	0	0	0	5	0	3	0	0	0	0	2	2	2	2	0	0	0	2	2	0	2	0	0	0	0	2	0	0	0	4	2	0	4	2	4	0	0	2	0	2	2	2
2	2	2	18	2	2	3	2	16	0	2	2	3	2	2	2	3	0	3	2	2	2	3	2	2	0	3	0	4	3	2	2	0	0	3	2	2	3	2	4	2	2	2	2	3	2	3
3	0	3	22	3	2	0	2	59	2	2	0	2	2	0	0	4	2	2	2	2	3	4	2	2	2	2	2	2	2	3	0	0	2	0	3	2	0	2	0	0	0	0	2	0	0	0
4	0	0	17	2	3	2	2	193	2	2	0	2	2	0	0	2	0	2	2	2	2	3	2	2	2	2	2	0	2	9	2	2	0	0	5	2	0	2	0	0	2	0	2	0	0	0
5	0	0	8	2	2	2	2	391	2	2	0	2	3	2	0	2	0	2	2	2	2	2	2	2	2	0	2	0	0	16	2	2	0	0	4	2	0	9	0	0	0	0	0	0	0	0
6	0	0	3	2	2	0	2	478	2	2	0	2	3	0	0	2	0	0	2	3	0	2	3	2	3	0	2	0	0	20	2	0	0	0	2	2	0	5	0	0	0	0	2	0	0	0
7	0	0	0	2	2	0	2	413	2	2	0	2	19	0	0	2	0	0	2	2	0	2	3	2	2	0	2	0	0	17	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0
8	0	0	0	2	2	0	2	277	2	2	0	2	13	0	0	2	0	0	2	2	0	2	2	2	2	0	2	0	0	8	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
9	0	0	0	2	2	0	2	139	2	0	0	2	6	0	0	0	0	0	2	2	0	2	2	2	2	0	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	2	2	0	2	47	2	0	0	2	2	0	0	0	0	0	2	2	0	2	2	2	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	2	2	0	2	13	2	0	0	2	2	0	0	0	0	0	2	2	0	2	2	2	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	2	0	0	0	3	2	0	0	2	2	0	0	0	0	0	2	2	0	2	2	2	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	2	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
